date, pm25, pm10, o3, no2, so2, co
2022/6/8, 41, 40, 39, 22, 2, 4
2022/6/9, 53, 50, 8, 46, , 3
2022/6/10, 51, 33, 34, 19, , 4
2022/6/11, 56, 32, 28, 22, 1, 3
2022/6/12, 64, 23, 31, 16, 1, 1
2022/6/27, 52, 43, 40, 19, 1, 8
2022/6/28, 42, 25, 33, 13, 1, 2
2022/6/29, 33, 18, 36, 10, 1, 
2022/6/30, 40, 31, 32, 16, , 3
2022/1/3, 38, 17, 7, 20, 1, 1
2022/1/4, 58, 17, 8, 20, 1, 
2022/1/5, 58, 11, 13, 21, , 1
2022/1/6, 27, 6, 19, 12, , 
2022/1/7, 12, 9, 16, 15, , 1
2022/1/8, 28, 12, 17, 14, , 
2022/1/9, 41, 12, 11, 22, 1, 
2022/1/10, 36, 10, 19, 15, , 
2022/1/11, 28, 10, 20, 16, 1, 
2022/1/12, 25, 11, 5, 28, 1, 1
2022/1/13, 40, 5, 22, 14, 1, 
2022/1/14, 12, 8, 22, 14, , 
2022/1/15, 10, 7, 21, 14, , 
2022/1/16, 11, 10, 21, 17, , 1
2022/1/17, 33, 12, 14, 18, , 
2022/1/18, 33, 10, 11, 23, , 
2022/1/19, 21, 10, 15, 15, , 
2022/1/20, 37, 20, 14, 15, 1, 
2022/1/21, 59, 20, 12, 22, 1, 2
2022/1/22, 64, 23, 14, 21, 1, 1
2022/1/23, 69, 26, 1, 30, 2, 2
2022/1/24, 79, 11, 4, 25, 1, 
2022/1/25, 55, 11, 8, 26, 1, 
2022/1/26, 39, 7, 16, 26, 1, 
2022/1/27, 25, 14, 19, 14, , 1
2022/1/28, 51, 39, 13, 26, 2, 2
2022/1/29, 97, 7, 26, 12, 1, 
2022/1/30, 34, 16, 24, 17, 1, 
2022/1/31, 56, 14, 12, 21, 1, 
2022/2/1, 50, 9, 14, 17, , 
2022/2/2, 30, 27, 5, 34, , 
2022/2/3, 78, 24, 11, 31, 1, 
2022/2/4, 76, 23, 4, 35, 2, 
2022/2/5, 76, 18, 14, 22, 1, 
2022/2/6, 79, 19, 14, 25, 1, 
2022/2/7, 66, 11, 17, 21, 1, 
2022/2/8, 40, 7, 17, 20, 1, 
2022/2/9, 17, 7, 15, 22, , 
2022/2/10, 15, 10, 19, 20, , 1
2022/2/11, 15, 9, 21, 15, , 
2022/2/12, 11, 9, 26, 11, , 
2022/2/13, 15, 14, 25, 14, , 
2022/2/14, 29, 19, 23, 21, 1, 1
2022/2/15, 48, 21, 18, 23, 1, 1
2022/2/16, 49, 17, 24, 13, 1, 
2022/2/17, 56, 10, 24, 17, 1, 2
2022/2/18, 27, 7, 18, 15, , 1
2022/2/19, 15, 7, 22, 11, , 1
2022/2/20, 9, 11, 21, 13, , 
2022/2/21, 19, , , , , 
2022/2/23, 13, 22, 15, 21, , 2
2022/2/24, 30, 31, 22, 26, 1, 2
2022/2/25, 48, 24, 19, 26, 1, 3
2022/2/26, 44, 16, 27, 10, 1, 1
2022/2/27, 16, 24, 17, 22, 1, 2
2022/2/28, 26, , , , , 
2021/10/1, 59, 35, 9, 22, 1, 3
2021/10/2, 71, 36, 16, 18, 1, 3
2021/10/3, 82, 41, 16, 18, 1, 3
2021/10/29, 41, 18, 18, 10, , 1
2021/10/30, 45, 22, 11, 12, , 1
2021/10/31, 56, 56, 10, 23, 2, 8
2021/11/1, 83, 50, 1, 24, 2, 7
2021/11/2, 104, 21, 8, 13, 1, 1
2021/11/3, 58, 19, 10, 14, , 1
2021/11/4, 53, 21, 9, 14, 1, 2
2021/11/5, 58, 10, 15, 8, , 2
2021/11/6, 33, 9, 21, 10, , 1
2021/11/7, 30, 11, 16, 13, , 1
2021/11/8, 42, 12, 18, 11, , 1
2021/11/9, 37, 17, 18, 17, , 1
2021/11/10, 39, 13, 15, 15, , 
2021/11/11, 44, 13, 11, 16, , 2
2021/11/12, 46, 10, 13, 15, 1, 1
2021/11/13, 34, 16, 9, 18, , 1
2021/11/14, 35, 12, 17, 14, , 1
2021/11/15, 34, 16, 13, 15, , 2
2021/11/16, 32, 18, 12, 18, , 2
2021/11/17, 42, 24, 12, 14, , 1
2021/11/18, 61, 14, 6, 14, 1, 1
2021/11/19, 53, 7, 11, 12, 1, 2
2021/11/20, 23, 10, 18, 15, , 1
2021/11/21, 31, 11, 17, 13, , 1
2021/11/22, 34, 18, 10, 23, , 2
2021/11/23, 43, 18, 8, 18, , 1
2021/11/24, 39, 9, 14, 17, , 1
2021/11/25, 33, 17, 16, 13, , 1
2021/11/26, 52, 19, 9, 11, 1, 1
2021/11/27, 52, 12, 12, 11, , 1
2021/11/28, 45, 18, 4, 16, 1, 2
2021/11/29, 50, 12, 11, 8, 1, 1
2021/11/30, 25, 10, 20, 12, , 1
2021/12/1, 34, 10, 17, 18, , 1
2021/12/2, 38, 16, 7, 17, 1, 3
