date, pm25, pm10, o3, no2, so2, co
2023/1/11, 28, 16, , 21, , 2
2023/1/12, 34, 11, , 19, , 1
2023/1/13, 34, 18, , 19, , 
2023/1/14, 41, 21, , 18, , 1
2023/1/15, 49, 25, , 22, , 1
2023/1/16, 51, 18, , 19, , 1
2023/1/17, 55, 25, , 23, , 1
2023/1/18, 64, 19, , 23, , 1
2023/1/19, 58, 24, , 25, , 1
2023/1/20, 67, 18, , 30, , 1
2023/1/21, 53, 22, , 27, , 2
2023/1/22, 59, 16, , 30, , 2
2023/1/23, 49, 10, , 19, , 1
2023/1/24, 30, 9, , 16, , 1
2023/1/25, 31, 10, , 12, , 
2023/1/26, 33, 10, , 16, , 1
2023/1/27, 35, 12, , 21, , 1
2023/1/28, 43, 10, , 19, , 1
2023/1/29, 24, 7, , 11, , 
2023/1/30, 23, 10, , 11, , 1
2023/1/31, 39, 13, , 19, , 2
2023/2/1, 45, 16, , 23, , 2
2023/2/2, 52, 16, , 23, , 2
2023/2/3, 49, 11, , 17, , 1
2023/2/4, 43, 11, , 16, , 2
2023/2/5, 38, 10, , 19, , 2
2023/2/6, 35, 12, , 23, , 1
2023/2/7, 43, 9, , 16, , 
2023/2/8, 30, 9, , 19, , 1
2023/2/9, 31, 12, , 10, , 
2023/2/10, 38, 12, , 11, , 1
2023/2/11, 36, 9, , 13, , 1
2023/2/12, 26, 8, , 23, , 1
2023/2/13, 23, 8, , 15, , 2
2023/2/14, 22, 6, , 12, , 2
2023/2/15, 23, 8, , 17, , 
2023/2/16, 26, 16, , 27, , 1
2023/2/17, 54, 14, , 21, , 1
2023/2/18, 49, 13, , 22, , 2
2023/2/19, 50, 18, , 25, , 2
2023/2/20, 61, 28, , 28, , 3
2023/2/21, 78, 30, , 19, , 1
2023/2/22, 68, 16, , 19, , 1
2023/2/23, 55, 16, , 18, , 1
2023/2/24, 52, 15, , 21, , 2
2023/2/25, 46, 9, , 10, , 1
2023/2/26, 31, 12, , 16, , 1
2023/2/27, 45, 8, , , , 1
2023/2/28, 31, 8, , , , 1
2023/3/1, 23, 7, , , , 
2023/3/2, 22, 8, , , , 2
2023/3/3, 23, 9, , , , 2
2023/3/4, 24, 8, , , , 2
2023/3/5, 30, 8, , , , 
2023/3/6, 27, 10, , , , 1
2023/3/7, 32, 35, , , , 5
2023/3/8, 51, , , , , 
2023/3/13, 27, 10, , 17, , 
2023/3/14, 31, 15, , 17, , 2
2023/3/15, 40, 23, , 30, , 3
2023/3/16, 56, 12, , 18, , 1
2023/3/17, 27, 18, , 26, , 1
2023/3/18, 32, 25, , 32, , 2
2023/3/19, 39, 28, , 39, , 3
2023/3/20, 41, 19, , 23, , 1
2023/3/21, 40, 11, , 21, , 1
2023/3/22, 29, 16, , 12, , 1
2023/3/23, 33, 16, , 17, , 
2023/3/24, 44, 12, , 20, , 2
2023/3/25, 39, , , , , 
2023/3/26, 40, , , , , 
2023/3/27, 27, 40, , 23, , 2
2023/3/28, 35, 16, , 18, , 1
2023/3/29, 35, 14, , 17, , 1
2023/3/30, 29, 23, , 16, , 2
2023/3/31, 27, 19, , 21, , 2
2022/10/1, 52, 9, , 15, , 2
2022/10/2, 20, 11, , 17, , 2
