date, pm25, pm10, o3, no2, so2, co
2021/10/22, 39, , 26, 6, , 1
2021/10/23, 28, , 19, 5, , 1
2021/10/24, 19, , 17, 10, , 1
2021/10/25, 26, , 16, 11, , 1
2021/10/26, 37, , 21, 10, , 1
2021/10/27, 56, , 15, 8, , 1
2021/10/28, 29, , 19, 12, , 1
2021/10/29, 32, , 24, 7, , 
2021/10/30, 42, , 14, 9, , 1
2021/10/31, 54, , 13, 12, , 2
2021/11/1, 71, , 2, 19, , 4
2021/11/2, 93, , 10, 10, , 1
2021/11/3, 57, , 14, 11, , 1
2021/11/4, 40, , 14, 12, , 1
2021/11/5, 49, , 23, 5, , 1
2021/11/6, 19, , 29, 5, , 
2021/11/7, 17, , 20, 8, , 1
2021/11/8, 33, , , 6, , 
2021/11/9, 22, , , 11, , 1
2021/11/10, 23, , , 10, , 1
2021/11/11, 35, , , 10, , 1
2021/11/12, 40, , , 8, , 1
2021/11/13, 24, , , 10, , 
2021/11/14, 20, , , 8, , 
2021/11/15, 19, , , 8, , 
2021/11/16, 19, , , 10, , 1
2021/11/17, 34, , 18, 10, , 1
2021/11/18, 56, , 7, 11, , 1
2021/11/19, 45, , 21, 9, , 1
2021/11/20, 20, , 27, 8, , 
2021/11/21, 19, , 22, 7, , 1
2021/11/22, 23, , 20, 11, , 1
2021/11/23, 29, , 14, 12, , 1
2021/11/24, 28, , 21, 10, , 1
2021/11/25, 24, , 21, 9, , 1
2021/11/26, 47, , 8, 13, , 1
2021/11/27, 47, , 13, 9, , 1
2021/11/28, 36, , 6, 15, , 1
2021/11/29, 48, , 17, 6, , 1
2021/11/30, 16, , 26, 8, , 
2021/12/1, 23, , 25, 13, , 1
2021/12/2, 27, , 9, 13, , 1
2021/12/3, 46, , 23, 8, , 1
2021/12/4, 24, , 7, 19, , 1
2021/12/5, 49, , 2, 17, , 2
2021/12/6, 58, , 5, 15, , 2
2021/12/7, 42, , 5, 11, , 1
2021/12/8, 47, , 7, 13, , 2
2021/12/9, 47, , 2, 19, , 3
2021/12/10, 58, , 2, 18, , 2
2021/12/11, 56, , 3, 14, , 2
2021/12/12, 66, , 6, 13, , 2
2021/12/13, 52, , , 15, , 4
2021/12/14, 65, , 3, 16, , 2
2021/12/15, 46, , 19, 10, , 1
2021/12/16, 14, , 10, 13, , 1
2021/12/17, 22, , 17, 10, , 2
2021/12/18, 13, , 14, 10, , 1
