date, pm25, pm10, o3, no2, so2, co
2023/6/29, 32, 18, , 14, 1, 2
2023/6/30, 42, 16, , 18, 1, 2
2023/1/2, 9, 5, , 24, , 1
2023/1/3, 14, 8, , 14, , 1
2023/1/4, 22, 8, , 15, , 1
2023/1/5, 22, 13, , 18, 2, 1
2023/1/6, 44, 14, , 30, 1, 2
2023/1/7, 48, 15, , 47, 1, 4
2023/1/8, 46, 16, , 21, 1, 1
2023/1/9, 50, 11, , 17, 1, 1
2023/1/10, 32, 10, , 18, 1, 1
2023/1/11, 25, 12, , 18, , 1
2023/1/12, 28, 11, , 21, , 1
2023/1/13, 32, 16, , 18, , 1
2023/1/14, 39, , , 18, , 1
2023/1/20, 60, 14, , 13, 2, 1
2023/1/21, 33, 18, , 22, 1, 2
2023/1/22, 50, 17, , 23, , 2
2023/1/23, 49, 12, , 29, 1, 2
2023/1/24, 35, 15, , 22, , 1
2023/1/25, 33, 10, , 20, , 1
2023/1/26, 29, 10, , 23, , 1
2023/1/27, 28, 12, , 20, , 1
2023/1/28, 34, 11, , 29, , 2
2023/1/29, 29, 9, , 17, , 1
2023/1/30, 24, 12, , 20, , 1
2023/1/31, 36, 15, , 21, , 2
2023/2/1, 49, 15, , 19, , 1
2023/2/2, 48, 17, , 20, 1, 2
2023/2/3, 54, 14, , 21, , 3
2023/2/4, 42, 10, , 16, , 2
2023/2/5, 30, 12, , 22, , 2
2023/2/6, 38, 16, , 28, , 2
2023/2/7, 49, 10, , 25, , 1
2023/2/8, 29, 11, , 27, , 2
2023/2/9, 30, 13, , 17, 1, 1
2023/2/10, 35, 12, , 20, , 1
2023/2/11, 35, 9, , 15, , 1
2023/2/12, 24, 9, , 36, , 2
2023/2/13, 21, 7, , 17, , 1
2023/2/14, 17, 7, , 11, , 1
2023/2/15, 17, 9, , 14, , 1
2023/2/16, 26, 16, , 25, , 2
2023/2/17, 52, 14, , 20, , 1
2023/2/18, 40, 12, , 11, , 1
2023/2/19, 39, 19, , 16, , 2
2023/2/20, 59, 24, , 29, 1, 2
2023/2/21, 69, 22, , 20, 2, 2
2023/2/22, 67, 14, , 23, , 1
2023/2/23, 46, 16, , 28, 1, 2
2023/2/24, 49, 14, , 26, , 2
2023/2/25, 44, 9, , 11, , 1
2023/2/26, 26, 11, , 16, , 1
2023/2/27, 34, 8, , 23, , 1
2023/2/28, 21, 7, , 20, , 1
2023/3/1, 16, 8, , 20, , 1
2023/3/2, 17, 8, , 25, , 1
2023/3/3, 18, 9, , 27, , 1
2023/3/4, 22, 8, , 19, , 1
2023/3/5, 22, 9, , 31, , 2
2023/3/6, 25, 10, , 24, , 2
2023/3/7, 29, 12, , 24, , 3
2023/3/8, 36, 8, , 24, , 2
2023/3/9, 19, , , 30, , 4
2023/3/12, 21, 10, , 21, , 2
2023/3/13, 26, 12, , 31, , 2
2023/3/14, 31, 13, , 23, 1, 2
2023/3/15, 36, 16, , 28, , 4
2023/3/16, 47, 8, , 11, , 2
2023/3/17, 20, 11, , 11, 1, 1
2023/3/18, 29, 14, , 23, , 2
2023/3/19, 34, 26, , 46, 1, 6
2023/3/20, 62, 18, , 37, 1, 3
2023/3/21, 38, 10, , 23, , 2
2023/3/22, 25, 14, , 25, 2, 2
2023/3/23, 29, 15, , 27, 2, 3
2023/3/24, 40, 14, , 32, , 3
2023/3/25, 40, 12, , 25, , 5
2023/3/26, 40, 11, , 26, 1, 3
2023/3/27, 26, 9, , 19, , 4
2023/3/28, 21, 11, , 7, , 2
2023/3/29, 28, 11, , 20, , 2
2023/3/30, 27, 9, , 14, , 2
2023/3/31, 24, 16, , 22, 1, 4
2022/10/1, 50, 6, , 14, , 1
2022/10/2, 18, 10, , 7, , 1
2022/10/3, 28, 10, , 12, , 1
2022/10/4, 22, 8, , 18, , 1
2022/10/5, 19, 13, , 15, , 1
2022/10/6, 31, 12, , 16, , 
2022/10/7, 26, 16, , 23, , 2
2022/10/8, 35, 18, , 20, 1, 1
2022/10/9, 44, 10, , , , 
2022/10/10, 24, 14, , , 1, 
2022/10/11, 40, 31, , 38, 1, 9
2022/10/12, 70, 14, , 25, , 2
2022/10/13, 32, 17, , 30, , 2
2022/10/14, 40, 20, , 38, , 4
2022/10/15, 46, 21, , 32, 2, 2
2022/10/16, 49, 16, , 23, 2, 1
2022/10/17, 42, 11, , 21, , 2
2022/10/18, 30, 10, , 17, , 1
2022/10/19, 22, 9, , 12, , 
2022/10/20, 18, 12, , 25, , 2
2022/10/21, 27, 14, , 28, , 2
2022/10/22, 33, 16, , 19, , 2
2022/10/23, 42, 11, , 18, , 1
2022/10/24, 28, 18, , 39, , 4
2022/10/25, 39, 16, , 16, 1, 1
2022/10/26, 36, 17, , 14, 1, 1
2022/10/27, 45, 19, , 25, , 3
2022/10/28, 48, 8, , 21, , 1
2022/10/29, 20, 7, , 12, , 1
2022/10/30, 12, 8, , 12, , 
2022/10/31, 16, 9, , 16, , 1
2022/11/1, 18, 12, , 17, , 1
2022/11/2, 30, 10, , 6, , 1
2022/11/3, 21, 8, , , , 
2022/11/4, 20, , , , , 
2022/11/10, 58, 14, , , , 
2022/11/11, 36, 6, , 12, , 1
2022/11/12, 12, 8, , 6, , 
2022/11/13, 12, 9, , 10, , 
2022/11/14, 16, 12, , 18, , 
2022/11/15, 22, 17, , 28, , 4
2022/11/16, 44, 17, , 32, , 3
2022/11/17, 46, 10, , 11, , 1
2022/11/18, 28, 14, , 17, , 1
2022/11/19, 46, 20, , 18, , 2
2022/11/20, 56, 15, , 15, , 1
2022/11/21, 46, 10, , 10, , 1
2022/11/22, 26, 8, , 11, , 1
2022/11/23, 23, 13, , 10, , 1
2022/11/24, 41, 12, , 9, , 1
2022/11/25, 40, 12, , 11, , 
2022/11/26, 38, 13, , 11, 1, 1
2022/11/27, 44, 12, , 6, , 1
2022/11/28, 39, 13, , 12, , 1
2022/11/29, 42, 24, , 29, 1, 2
2022/11/30, 65, 34, , 44, 1, 5
2022/12/1, 89, 34, , 33, 1, 3
2022/12/2, 87, 17, , 18, , 1
2022/12/3, 53, 14, , 26, 1, 2
2022/12/4, 40, 15, , 37, , 2
2022/12/5, 44, 12, , 35, 1, 1
2022/12/6, 27, 13, , 24, 1, 1
2022/12/7, 36, 13, , 17, , 1
2022/12/8, 35, 16, , 21, , 1
2022/12/9, 49, 20, , 21, , 2
2022/12/10, 56, 8, , 13, , 1
2022/12/11, 22, 9, , 16, , 1
2022/12/12, 24, 8, , 20, , 2
2022/12/13, 21, 11, , 18, , 1
2022/12/14, 34, 11, , 25, , 1
2022/12/15, 34, 14, , 24, , 1
2022/12/16, 44, 15, , 18, , 1
2022/12/17, 49, 11, , 12, , 1
2022/12/18, 31, 11, , 29, , 1
2022/12/19, 34, 9, , 33, , 2
2022/12/20, 26, 18, , 38, , 4
2022/12/21, 51, 10, , 27, , 2
2022/12/22, 30, 13, , 23, , 2
2022/12/23, 39, 12, , 20, , 2
