date, pm25, pm10, o3, no2, so2, co
2023/5/1, 25, 21, , 23, , 2
2023/5/2, 23, 34, , 22, , 1
2023/5/3, 37, 24, , 22, , 1
2023/5/4, 24, 23, , 17, , 1
2023/5/5, 24, 17, , 9, , 1
2023/5/6, 18, 17, , 11, , 1
2023/5/7, 25, 24, , 23, , 3
2023/5/8, 37, , , , , 
2023/5/11, 41, 34, , 31, , 4
2023/5/12, 47, 43, , 24, , 4
2023/5/13, 44, 21, , 10, , 1
2023/5/14, 26, 30, , 24, , 3
2023/5/15, 41, 38, , 26, , 5
2023/5/16, 39, 46, , 31, , 3
2023/5/17, 42, 49, , 33, , 4
2023/5/18, 52, 19, , 8, , 
2023/5/19, 30, 17, , 8, , 
2023/5/20, 20, 19, , 12, , 2
2023/5/21, 38, 28, , 29, , 4
2023/5/22, 66, , , 25, , 1
2023/6/20, 33, 22, , 15, , 1
2023/6/21, 31, 35, , 22, , 5
2023/6/22, 41, 27, , 24, , 2
2023/6/23, 54, 15, , 13, , 1
2023/6/24, 38, 21, , 18, , 3
2023/6/25, 46, 30, , 20, 1, 2
2023/6/26, 48, 25, , 15, , 1
2023/6/27, 38, 21, , 12, , 1
2023/6/28, 38, 19, , 17, , 1
2023/6/29, 48, 21, , 17, , 1
2023/6/30, 59, 28, , 17, , 4
2023/1/2, 12, 7, , 17, , 1
2023/1/3, 25, 5, , 7, , 1
2023/1/4, 20, 7, , 10, , 1
2023/1/5, 28, 10, , 10, 1, 2
2023/1/6, 40, 12, , 19, , 3
2023/1/7, 48, 17, , 30, , 5
2023/1/8, 54, 15, , 21, 2, 3
2023/1/9, 56, 11, , 18, 2, 1
2023/1/10, 41, 13, , 17, , 1
2023/1/11, 33, 14, , 16, , 
2023/1/12, 40, 14, , 15, , 
2023/1/13, 48, 20, , 15, , 
2023/1/14, 59, 21, , 15, , 
2023/1/15, 61, 26, , 11, , 
2023/1/16, 68, 23, , 17, 1, 
2023/1/17, 66, 22, , 13, 1, 
2023/1/18, 66, 20, , 14, , 
2023/1/19, 66, 24, , 19, , 
2023/1/20, 72, 20, , 20, 1, 
2023/1/21, 43, 26, , 22, 1, 
2023/1/22, 73, 21, , 19, , 
2023/1/23, 64, 14, , 19, , 
2023/1/24, 48, 12, , 14, , 
2023/1/25, 46, 14, , 15, , 
2023/1/26, 52, 11, , 15, , 
2023/1/27, 46, 13, , 15, , 
2023/1/28, 48, 13, , 17, , 
2023/1/29, 43, 9, , 11, , 
2023/1/30, 38, 11, , 12, , 
2023/1/31, 42, 16, , 15, , 
2023/2/1, 58, 19, , 16, , 
2023/2/2, 66, 22, , 16, , 
2023/2/3, 73, , , , , 
2023/2/5, 46, 16, , 14, , 3
2023/2/6, 46, 19, , 22, , 2
2023/2/7, 58, 15, , 14, , 1
2023/2/8, 48, 12, , 17, , 1
2023/2/9, 43, 17, , 11, , 1
2023/2/10, 52, 13, , 11, , 
2023/2/11, 47, 5, , 8, , 1
2023/2/12, 20, 7, , 21, , 1
2023/2/13, 28, 3, , 8, , 1
2023/2/14, 11, 3, , 6, , 1
2023/2/15, 12, 7, , 10, , 2
2023/2/16, 28, 15, , 18, , 1
2023/2/17, 55, 18, , 15, , 1
2023/2/18, 64, 15, , 12, , 1
2023/2/19, 56, 20, , 15, , 1
2023/2/20, 67, 27, , 20, , 2
2023/2/21, 84, 19, , 10, 1, 2
2023/2/22, 65, 15, , 13, 1, 2
2023/2/23, 53, 18, , 20, 1, 1
2023/2/24, 60, 18, , 20, , 1
2023/2/25, 59, 9, , 9, , 1
2023/2/26, 35, 9, , 8, , 1
2023/2/27, 34, 8, , 11, , 1
2023/2/28, 28, 7, , 10, , 1
2023/3/1, 12, 9, , 10, , 
2023/3/2, 16, 6, , 14, , 1
2023/3/3, 19, 8, , 18, , 2
2023/3/4, 32, 6, , 11, , 1
2023/3/5, 27, 8, , 17, , 2
2023/3/6, 28, 9, , 16, 1, 1
2023/3/7, 30, 21, , 21, 1, 3
2023/3/8, 65, 6, , 17, , 1
2023/3/9, 23, 8, , 18, , 1
2023/3/10, 31, , , , , 
2023/3/13, 16, 9, , 16, , 1
2023/3/14, 29, 17, , 16, 1, 1
2023/3/15, 44, 24, , 22, 1, 3
2023/3/16, 69, 10, , 9, 1, 1
2023/3/17, 17, 23, , 20, 1, 2
2023/3/18, 29, 29, , 23, 2, 1
2023/3/19, 47, 47, , 34, 1, 6
2023/3/20, 60, 32, , 23, , 2
2023/3/21, 47, 13, , 12, , 2
2023/3/22, 29, 23, , 13, , 1
2023/3/23, 38, 17, , 15, , 1
2023/3/24, 47, 15, , 21, , 2
2023/3/25, 49, 15, , 18, , 2
2023/3/26, 52, 17, , 15, , 2
2023/3/27, 42, 20, , 14, , 1
2023/3/28, 41, 12, , 9, , 1
2023/3/29, 38, 16, , 12, , 
2023/3/30, 43, 11, , 10, , 2
2023/3/31, 38, 23, , 17, , 2
2022/10/1, 67, 9, , 10, , 1
2022/10/2, 22, 12, , 7, , 1
2022/10/3, 34, 14, , 10, , 1
2022/10/4, 22, 4, , 11, , 2
2022/10/5, 15, 10, , 10, , 1
2022/10/6, 33, 18, , 8, , 
2022/10/7, 31, 20, , 12, , 1
2022/10/8, 33, 21, , 12, , 2
2022/10/9, 34, 11, , 9, , 2
2022/10/10, 24, 20, , 14, , 3
2022/10/11, 38, 31, , 16, , 7
2022/10/12, 59, 19, , 14, , 2
2022/10/13, 41, 27, , 17, , 3
2022/10/14, 48, 35, , 22, , 3
2022/10/15, 46, 28, , 17, , 2
2022/10/16, 42, 23, , 13, , 1
2022/10/17, 49, 12, , 12, , 2
2022/10/18, 39, 8, , 15, , 1
2022/10/19, 27, 11, , 9, , 1
2022/10/20, 22, 16, , 14, , 2
2022/10/21, 37, 12, , 17, , 2
2022/10/22, 39, 22, , 13, , 1
2022/10/23, 59, 16, , 11, , 3
2022/10/24, 34, 28, , 20, , 4
2022/10/25, 46, 21, , 16, , 2
2022/10/26, 48, 33, , 17, 1, 3
2022/10/27, 64, 20, , 15, 1, 5
2022/10/28, 58, 10, , 12, 1, 1
2022/10/29, 36, 10, , 6, 3, 
