date, pm25, pm10, o3, no2, so2, co
2022/12/13, 38, , , 24, , 2
2022/12/14, 43, , , 24, , 4
2022/12/15, 44, , , 19, , 3
2022/12/16, 52, , , 18, , 3
2022/12/17, 52, , , 14, , 1
2022/12/18, 41, , 11, 18, , 2
2022/12/19, 41, , 14, 22, , 3
2022/12/20, 35, , 7, 25, , 5
2022/12/21, 56, , 6, 18, , 2
2022/12/22, 38, , 1, 18, , 6
2022/12/23, 54, , , 16, , 3
2022/12/24, 49, 5, , 18, , 2
2022/12/25, 27, 6, , 23, , 4
2022/12/26, 37, 7, , 19, , 2
2022/12/27, 38, 9, , 19, , 2
2022/12/28, 46, 9, , 23, , 5
2022/12/29, 44, 10, , 20, , 7
2022/12/30, 58, 6, , 17, , 4
2022/12/31, 41, 5, , 11, , 2
2023/1/1, 27, 2, , 12, , 1
2022/7/1, 28, 18, 25, 23, , 3
2022/7/2, 38, 17, 22, 23, , 2
2022/7/3, 44, 19, 24, 28, , 4
2022/7/4, 56, 27, 21, 34, , 6
2022/7/5, 86, 22, 20, , , 6
2022/7/6, 73, 22, 19, , , 5
2022/7/7, 66, 8, 22, , , 2
2022/7/8, 30, 20, 19, , , 5
2022/7/9, 61, 17, 25, , , 5
2022/7/10, 56, 21, 18, 29, 1, 2
2022/7/11, 60, 15, 17, 21, , 3
2022/7/12, 52, 16, 16, 27, , 6
2022/7/13, 59, 23, 19, 29, , 8
2022/7/14, 65, 11, 13, 17, , 2
2022/7/15, 40, 10, 14, 21, , 3
2022/7/16, 44, 9, 16, 19, , 2
2022/7/17, 41, 10, 14, 21, , 
2022/7/18, 39, 7, 11, 15, , 2
2022/7/19, 30, 8, 13, 17, , 3
2022/7/20, 33, 6, 15, 15, , 2
2022/7/21, 31, 11, 17, 16, , 3
2022/7/22, 41, 19, 26, 22, , 6
2022/7/23, 72, 18, 18, 24, , 6
2022/7/24, 61, 16, 22, 21, , 2
2022/7/25, 52, 16, 24, 22, , 3
2022/7/26, 58, 28, 21, 33, , 8
2022/7/27, 94, 19, 11, 25, , 5
2022/7/28, 64, 7, 15, 13, , 3
2022/7/29, 22, 8, 16, 16, , 2
2022/7/30, 31, 18, 24, 23, , 5
2022/7/31, 55, 15, 20, 32, 1, 4
2022/8/1, 62, 18, 19, 30, 1, 7
2022/8/2, 66, 36, 21, 34, 1, 9
2022/8/3, 81, 28, 25, 30, 1, 7
2022/8/4, 76, 31, 22, 34, 1, 8
2022/8/5, 89, 31, 26, 32, 1, 7
2022/8/6, 86, 23, 21, 23, , 4
2022/8/7, 61, 14, 10, 17, , 2
2022/8/8, 39, 8, 15, 13, , 2
2022/8/9, 25, 10, 15, 13, , 2
2022/8/10, 29, 12, 19, 23, , 2
2022/8/11, 40, 18, 26, 28, , 7
2022/8/12, 61, 28, 24, 38, , 8
2022/8/13, 73, 33, 31, 43, 1, 10
2022/8/14, 92, 33, 18, 31, 1, 6
2022/8/15, 85, 27, 5, 28, 1, 5
2022/8/16, 59, 31, 23, 22, , 2
2022/8/17, 65, 37, 22, 26, 1, 4
2022/8/18, 72, 30, 18, 17, 1, 3
2022/8/19, 51, 33, 10, 18, 1, 1
2022/8/20, 65, 44, 16, 23, 3, 4
2022/8/21, 97, 45, 17, 32, 2, 7
2022/8/22, 98, 43, 17, 33, 1, 8
2022/8/23, 94, 35, 13, 42, 1, 9
2022/8/24, 76, 48, 23, 45, , 14
2022/8/25, 96, , 17, 48, , 14
2022/8/26, 103, , 26, 45, 1, 13
2022/8/27, 118, , 19, 38, 3, 13
2022/8/28, 137, 40, 15, 29, 1, 8
2022/8/29, 94, 27, 18, 24, , 4
2022/8/30, 68, 11, 7, 18, , 3
2022/8/31, 31, 6, 6, 16, , 
2022/9/1, 16, 6, 10, 14, , 1
2022/9/2, 20, 11, 11, 16, , 1
2022/9/3, 26, 9, 12, 16, , 3
2022/9/4, 29, 9, 3, 15, , 3
2022/9/5, 27, 6, 5, 14, , 2
2022/9/6, 21, 7, 6, 16, , 2
2022/9/7, 27, 6, 3, 14, , 1
2022/9/8, 26, 8, 10, 17, , 3
2022/9/9, 33, 20, 8, 26, , 11
2022/9/10, 64, 26, 8, 28, , 10
2022/9/11, 71, 17, 4, 22, , 4
2022/9/12, 56, 18, 8, 18, , 2
2022/9/13, 42, 11, 6, 17, , 5
2022/9/14, 46, 9, , 14, , 3
2022/9/15, 38, 17, , , , 
2022/9/17, 44, 12, 2, 17, , 3
2022/9/18, 44, 5, 8, 16, , 3
2022/9/19, 26, 8, 6, 15, , 4
2022/9/20, 38, 14, 3, 19, , 6
2022/9/21, 55, 11, 2, 16, , 3
2022/9/22, 45, 10, 5, 17, , 1
2022/9/23, 28, 3, , 10, , 1
2022/9/24, 12, 5, , 10, , 3
2022/9/25, 29, 7, 2, 11, , 3
2022/9/26, 35, 12, 5, 16, 1, 6
2022/9/27, 51, 7, 10, 13, , 2
2022/9/28, 28, 14, 2, 20, , 6
2022/9/29, 56, 21, 4, 22, , 8
2022/9/30, 65, 14, 3, 19, , 8
2022/5/29, 57, 13, , 29, , 3
2022/5/30, 46, 19, , 33, , 5
2022/5/31, 61, 21, , 27, , 5
2022/6/1, 60, 19, , 26, , 3
2022/6/2, 56, 15, , 22, , 4
2022/6/3, 51, 11, , 22, , 2
2022/6/4, 37, 15, 20, 21, , 7
2022/6/5, 53, 12, 19, 19, , 2
2022/6/6, 42, 11, 21, 19, , 3
2022/6/13, 46, 18, 15, 28, , 5
2022/6/14, 47, 9, 14, 15, , 1
2022/6/15, 20, 9, 12, 15, , 1
2022/6/16, 27, 12, 11, 20, , 2
2022/6/17, 33, 10, 14, 16, , 4
2022/6/18, 30, 17, 16, 16, , 1
2022/6/19, 38, 10, 13, 13, , 1
2022/6/20, 30, 15, 1, 26, , 6
2022/6/21, 54, 12, 13, 17, , 2
2022/6/22, 41, 13, 21, 16, , 2
2022/6/23, 38, 18, 18, 20, , 4
2022/6/24, 52, 18, 26, 23, , 4
2022/6/25, 62, 23, 33, 26, , 8
2022/6/26, 72, 24, 20, 21, , 5
2022/6/27, 71, 19, 24, 20, , 5
2022/6/28, 96, 15, 25, 20, , 1
2022/6/29, 80, 26, 22, 22, , 4
2022/6/30, 53, 20, 22, 17, , 1
2022/1/3, 28, 15, , 24, , 2
2022/1/4, 61, 13, , 23, , 1
2022/1/5, 53, 6, , 22, , 2
2022/1/6, 38, 3, , 13, , 1
2022/1/7, 20, 6, , 18, , 1
2022/1/8, 34, 8, , 22, , 1
2022/1/9, 39, 8, , 22, , 2
2022/1/10, 41, 6, , 15, , 1
2022/1/11, 35, 7, , 18, , 2
2022/1/12, 34, 6, , 24, , 1
2022/1/13, 36, 3, , 18, , 
2022/1/14, 15, 5, , 16, , 1
2022/1/15, 25, 2, , 19, , 
2022/1/16, 22, 7, , 19, , 3
2022/1/17, 36, 7, 11, 16, , 2
2022/1/18, 43, 6, 11, 21, 1, 3
2022/1/19, 32, 6, 13, 19, 1, 4
2022/1/20, 41, 15, 10, 22, 4, 5
2022/1/21, 65, 16, 7, 24, 2, 3
2022/1/22, 59, 16, 11, 20, 1, 3
2022/1/23, 62, 17, 3, 26, , 4
2022/1/24, 57, 6, 7, 25, , 4
2022/1/25, 45, 8, 12, 21, , 2
2022/1/26, 39, 4, 13, 28, , 4
2022/1/27, 31, 11, 14, 26, 1, 4
2022/1/28, 50, 28, 9, 27, 2, 5
2022/1/29, 83, 6, 15, 21, 1, 3
2022/1/30, 31, 13, 17, 25, 1, 4
2022/1/31, 54, 9, 10, 24, , 4
2022/2/1, 51, 5, 12, 22, , 4
2022/2/2, 37, 22, 6, 36, 1, 7
2022/2/3, 70, 19, 11, 32, 4, 4
2022/2/4, 65, 12, 8, 32, 1, 5
2022/2/5, 59, 16, 8, 31, 1, 6
2022/2/6, 64, 13, 10, 31, , 6
2022/2/7, 57, 7, 10, 26, , 5
2022/2/8, 45, 5, 9, 25, , 4
2022/2/9, 30, 4, 8, 24, , 3
2022/2/10, 26, 6, 10, 22, , 2
2022/2/11, 31, 5, 13, 18, , 2
2022/2/12, 23, 5, 18, 17, , 2
2022/2/13, 27, 8, 15, 21, , 3
2022/2/14, 39, 12, 14, 26, , 6
2022/2/15, 55, 13, 19, 24, 1, 11
2022/2/16, 51, 11, 15, 22, , 9
2022/2/17, 54, 6, 13, 22, , 10
2022/2/18, 39, 3, 14, 20, , 12
2022/2/19, 27, 4, 19, 15, , 9
2022/2/20, 21, 6, 19, 18, , 12
2022/2/21, 32, , , , , 
2022/2/23, 39, 12, 19, 25, 1, 15
2022/2/24, 40, 15, 16, 28, , 14
2022/2/25, 42, 13, 11, 25, , 15
2022/2/26, 39, 11, 1, 14, , 12
2022/2/27, 27, 12, , 21, , 12
2022/2/28, 27, , , 37, , 
2021/10/1, 55, 29, , 28, , 8
2021/10/2, 73, 23, , 24, , 8
2021/10/3, 73, , , 27, , 8
2021/10/4, 73, , , 20, , 4
2021/10/5, 57, , , 28, , 6
2021/10/6, 56, , , 34, , 8
2021/10/7, 77, , , 36, , 11
2021/10/8, 83, , , 34, , 13
2021/10/9, 92, , , 31, , 10
2021/10/10, 81, , , 38, , 12
2021/10/11, 83, , , 38, , 6
2021/10/12, 75, , , 29, , 5
2021/10/13, 81, , , 22, , 6
2021/10/14, 76, , , 17, , 3
2021/10/15, 35, , , 19, , 2
2021/10/16, 51, , 4, 15, , 2
2021/10/17, 42, , 8, 16, , 2
2021/10/18, 25, , 5, 14, , 1
2021/10/19, 24, , 7, 17, , 2
2021/10/20, 24, , 10, 17, , 4
2021/10/21, 54, , 10, 16, , 2
2021/10/22, 44, , 14, 16, , 2
2021/10/23, 35, , 8, 11, , 1
2021/10/24, 21, , 5, 19, , 2
2021/10/25, 34, , 9, 19, , 3
2021/10/26, 42, , 11, 17, , 2
