date, pm25, pm10, o3, no2, so2, co
2023/6/16, 53, 19, , 16, , 1
2023/6/17, 50, 15, , 9, , 1
2023/6/18, 35, 14, , 11, 1, 2
2023/6/19, 26, 27, , 22, 1, 5
2023/6/20, 42, 16, , 16, 1, 2
2023/6/21, 32, 48, , 31, 2, 6
2023/6/22, 71, 26, , 20, , 3
2023/6/23, 62, 19, , 17, , 4
2023/6/24, 49, 24, , 18, , 6
2023/6/25, 53, 37, , 24, 1, 5
2023/6/26, 67, 24, , 16, 1, 3
2023/6/27, 45, 20, , 12, , 3
2023/6/28, 48, 16, , 18, 1, 4
2023/6/29, 49, 22, , 20, 1, 3
2023/6/30, 64, 18, , 21, 1, 3
2023/1/2, 13, 7, , 29, , 1
2023/1/3, 29, 6, , 18, , 2
2023/1/4, 24, 7, , 22, 1, 1
2023/1/5, 32, 11, , 24, 1, 4
2023/1/6, 45, 17, , 38, 1, 4
2023/1/7, 60, 20, , 56, 1, 6
2023/1/8, 64, 17, , 31, 1, 3
2023/1/9, 62, 14, 17, 24, 1, 2
2023/1/10, 50, 12, 16, 22, 2, 2
2023/1/11, 38, 17, 18, 18, 1, 2
2023/1/12, 44, 19, 14, 22, 1, 2
2023/1/13, 60, 26, 13, 15, , 1
2023/1/14, 69, 26, , 17, 1, 2
2023/1/15, 69, 30, , 19, 1, 1
2023/1/16, 75, 22, , 25, , 2
2023/1/17, 67, , , , , 
2023/1/20, 74, 18, 22, 27, , 1
2023/1/21, 48, 25, 18, 28, 1, 3
2023/1/22, 71, 26, 15, 33, , 2
2023/1/23, 75, 17, 6, 40, , 2
2023/1/24, 59, 13, 7, 31, , 1
2023/1/25, 52, 14, 9, 25, , 2
2023/1/26, 55, 11, 12, 29, , 2
2023/1/27, 47, 18, , 34, , 3
2023/1/28, 60, 14, , 33, , 2
2023/1/29, 50, 12, , 28, , 1
2023/1/30, 48, 14, , 31, 1, 2
2023/1/31, 52, 21, , 29, 1, 3
2023/2/1, 68, 23, , 29, 1, 3
2023/2/2, 75, 25, , 29, 1, 1
2023/2/3, 79, 18, , 35, , 3
2023/2/4, 60, 14, 14, 26, , 2
2023/2/5, 55, 17, 20, 33, , 4
2023/2/6, 57, 21, 3, 38, 1, 3
2023/2/7, 65, 15, 15, 37, 1, 1
2023/2/8, 54, 16, 15, 40, 1, 2
2023/2/9, 55, 17, 23, 26, 1, 1
2023/2/10, 57, 15, 22, 21, , 2
2023/2/11, 56, 7, 31, 26, , 1
2023/2/12, 29, 9, , 50, 1, 2
2023/2/13, 34, 5, , 25, , 1
2023/2/14, 22, 4, , 19, , 2
2023/2/15, 15, 8, , 25, 1, 1
2023/2/16, 28, 22, , 37, 1, 2
2023/2/17, 70, 22, , 29, 1, 
2023/2/18, 71, 16, , 16, 1, 1
2023/2/19, 60, 23, , 29, 1, 2
2023/2/20, 76, 34, , 43, 2, 5
2023/2/21, 98, 23, , 32, 3, 2
